,ID,yr,cm,annualprec,summerpdsi,wintertemp
1695,308,2011,17.1,2.0694,-0.3875,5.133333333
1696,309,1996,24.5,2.0648,0.535,3.266666667
1697,309,1998,26,1.765,-0.795,5.633333333
1698,309,2002,26,1.8056,-1.055,5.4
1699,309,2004,26,1.8532,-0.795,5.1
1700,309,2006,25.9,1.4533,-2.0425,5.666666667
1701,309,2008,25.9,1.5392,-2.47,4.833333333
1702,309,2010,26,1.4914,-1.5675,2.033333333
1703,309,2011,25.5,2.0694,-0.3875,5.133333333
1704,577,1998,5.7,1.765,-0.795,5.633333333
1705,577,2002,5.8,1.8056,-1.055,5.4
1706,577,2004,5.8,1.8532,-0.795,5.1
1707,577,2006,5.8,1.4533,-2.0425,5.666666667
1708,577,2008,5.8,1.5392,-2.47,4.833333333
1709,577,2010,5.9,1.4914,-1.5675,2.033333333
1710,577,2011,6,2.0694,-0.3875,5.133333333
1711,896,1995,1.4,1.9505,0.15,5.3
1712,896,1996,1.5,2.0648,0.535,3.266666667
1713,896,1998,1.9,1.765,-0.795,5.633333333
1714,896,2002,2.4,1.8056,-1.055,5.4
1715,896,2004,2.5,1.8532,-0.795,5.1
1716,896,2006,2.7,1.4533,-2.0425,5.666666667
1717,896,2008,3.1,1.5392,-2.47,4.833333333
1718,896,2010,3.4,1.4914,-1.5675,2.033333333
1719,896,2011,3.8,2.0694,-0.3875,5.133333333
1720,542,1996,0.7,2.0648,0.535,3.266666667
1721,542,1998,0.6,1.765,-0.795,5.633333333
1722,542,2002,1,1.8056,-1.055,5.4
1723,542,2004,1.5,1.8532,-0.795,5.1
1724,543,1993,12,1.5967,-0.9375,4.566666667
1725,543,1996,12.2,2.0648,0.535,3.266666667
1726,543,1998,12,1.765,-0.795,5.633333333
1727,543,2002,12.1,1.8056,-1.055,5.4
1728,543,2004,12.1,1.8532,-0.795,5.1
1729,6,1993,1.3,1.5967,-0.9375,4.566666667
1730,6,1996,2,2.0648,0.535,3.266666667
1731,6,1998,2.2,1.765,-0.795,5.633333333
1732,6,2002,2.9,1.8056,-1.055,5.4
1733,6,2004,3.2,1.8532,-0.795,5.1
1734,6,2006,3.5,1.4533,-2.0425,5.666666667
1735,6,2008,4.1,1.5392,-2.47,4.833333333
1736,6,2010,4.3,1.4914,-1.5675,2.033333333
1737,6,2011,4.7,2.0694,-0.3875,5.133333333
1738,1321,2010,1.6,1.4914,-1.5675,2.033333333
1739,1321,2011,1.8,2.0694,-0.3875,5.133333333
1740,477,1998,36,1.765,-0.795,5.633333333
1741,477,2002,36.4,1.8056,-1.055,5.4
1742,477,2004,36.7,1.8532,-0.795,5.1
1743,477,2006,36.5,1.4533,-2.0425,5.666666667
1744,477,2008,36.7,1.5392,-2.47,4.833333333
1745,477,2010,37.9,1.4914,-1.5675,2.033333333
1746,477,2011,36.4,2.0694,-0.3875,5.133333333
1747,1288,2010,0.8,1.4914,-1.5675,2.033333333
1748,1288,2011,1,2.0694,-0.3875,5.133333333
1749,207,1998,1.3,1.765,-0.795,5.633333333
1750,207,2002,1.7,1.8056,-1.055,5.4
1751,207,2004,2.1,1.8532,-0.795,5.1
1752,207,2006,2.1,1.4533,-2.0425,5.666666667
1753,207,2008,2.3,1.5392,-2.47,4.833333333
1754,207,2010,2.4,1.4914,-1.5675,2.033333333
1755,207,2011,2.7,2.0694,-0.3875,5.133333333
1756,1165,2007,1.8,1.2303,-2.835,5.866666667
1757,1165,2008,1.8,1.5392,-2.47,4.833333333
1758,1165,2010,2,1.4914,-1.5675,2.033333333
1759,1165,2011,2.3,2.0694,-0.3875,5.133333333
1760,1183,2007,1.3,1.2303,-2.835,5.866666667
1761,1183,2008,1.4,1.5392,-2.47,4.833333333
1762,1183,2010,1.5,1.4914,-1.5675,2.033333333
1763,1183,2011,1.9,2.0694,-0.3875,5.133333333
1764,1,1993,8.4,1.5967,-0.9375,4.566666667
1765,1,1996,8.4,2.0648,0.535,3.266666667
1766,1,1998,8.4,1.765,-0.795,5.633333333
1767,1,2002,8.3,1.8056,-1.055,5.4
1768,1,2004,8.4,1.8532,-0.795,5.1
1769,246,1996,14,2.0648,0.535,3.266666667
1770,246,1998,13.7,1.765,-0.795,5.633333333
1771,246,2002,13.7,1.8056,-1.055,5.4
1772,246,2004,13.9,1.8532,-0.795,5.1
1773,205,1996,0.6,2.0648,0.535,3.266666667
1774,205,1998,0.6,1.765,-0.795,5.633333333
1775,205,2002,0.9,1.8056,-1.055,5.4
1776,205,2004,0.9,1.8532,-0.795,5.1
1777,205,2006,1,1.4533,-2.0425,5.666666667
1778,205,2008,1,1.5392,-2.47,4.833333333
1779,205,2010,1.2,1.4914,-1.5675,2.033333333
1780,1182,2007,1,1.2303,-2.835,5.866666667
1781,1182,2008,0.9,1.5392,-2.47,4.833333333
1782,1182,2010,1.2,1.4914,-1.5675,2.033333333
1783,1182,2011,1.5,2.0694,-0.3875,5.133333333
1784,1181,2007,1.2,1.2303,-2.835,5.866666667
1785,1181,2008,1.2,1.5392,-2.47,4.833333333
1786,1181,2010,1.4,1.4914,-1.5675,2.033333333
1787,1181,2011,0.7,2.0694,-0.3875,5.133333333
1788,245,1996,34.3,2.0648,0.535,3.266666667
1789,245,1998,34,1.765,-0.795,5.633333333
1790,245,2002,34.2,1.8056,-1.055,5.4
1791,245,2004,34.7,1.8532,-0.795,5.1
1792,245,2006,34.8,1.4533,-2.0425,5.666666667
1793,245,2008,35.2,1.5392,-2.47,4.833333333
1794,245,2010,36.1,1.4914,-1.5675,2.033333333
1795,245,2011,36.2,2.0694,-0.3875,5.133333333
1796,455,1993,41.9,1.5967,-0.9375,4.566666667
1797,455,1996,43.3,2.0648,0.535,3.266666667
1798,455,1998,44.5,1.765,-0.795,5.633333333
1799,455,2002,44.8,1.8056,-1.055,5.4
1800,455,2004,46,1.8532,-0.795,5.1
1801,455,2006,47.8,1.4533,-2.0425,5.666666667
1802,455,2008,48.8,1.5392,-2.47,4.833333333
1803,455,2010,50.1,1.4914,-1.5675,2.033333333
1804,455,2011,49.7,2.0694,-0.3875,5.133333333
1805,539,1993,42.6,1.5967,-0.9375,4.566666667
1806,539,1996,44,2.0648,0.535,3.266666667
1807,539,1998,45,1.765,-0.795,5.633333333
1808,539,2002,46,1.8056,-1.055,5.4
1809,539,2004,47.1,1.8532,-0.795,5.1
1810,539,2006,47.1,1.4533,-2.0425,5.666666667
1811,539,2008,48,1.5392,-2.47,4.833333333
1812,539,2010,48.5,1.4914,-1.5675,2.033333333
1813,539,2011,48.9,2.0694,-0.3875,5.133333333
1814,326,1996,2,2.0648,0.535,3.266666667
1815,326,1998,2.8,1.765,-0.795,5.633333333
1816,326,2002,2.9,1.8056,-1.055,5.4
1817,326,2004,3.3,1.8532,-0.795,5.1
1818,326,2006,3.5,1.4533,-2.0425,5.666666667
1819,326,2008,3.9,1.5392,-2.47,4.833333333
1820,326,2010,4,1.4914,-1.5675,2.033333333
1821,326,2011,4.1,2.0694,-0.3875,5.133333333
1822,3,1993,13.7,1.5967,-0.9375,4.566666667
1823,3,1996,15.8,2.0648,0.535,3.266666667
1824,3,1998,16.8,1.765,-0.795,5.633333333
1825,3,2002,17.9,1.8056,-1.055,5.4
1826,3,2004,19.1,1.8532,-0.795,5.1
1827,3,2006,20,1.4533,-2.0425,5.666666667
1828,3,2008,20.8,1.5392,-2.47,4.833333333
1829,3,2010,19.3,1.4914,-1.5675,2.033333333
1830,2,1998,8.8,1.765,-0.795,5.633333333
1831,2,2002,9.2,1.8056,-1.055,5.4
1832,2,2004,9.8,1.8532,-0.795,5.1
1833,2,2006,10.3,1.4533,-2.0425,5.666666667
1834,2,2008,10.8,1.5392,-2.47,4.833333333
1835,2,2010,9.8,1.4914,-1.5675,2.033333333
1836,923,1998,4.5,1.765,-0.795,5.633333333
1837,923,2002,4.5,1.8056,-1.055,5.4
1838,923,2004,4.5,1.8532,-0.795,5.1
1839,923,2006,4.5,1.4533,-2.0425,5.666666667
1840,923,2008,4.7,1.5392,-2.47,4.833333333
1841,925,1998,36.6,1.765,-0.795,5.633333333
1842,925,2002,37.7,1.8056,-1.055,5.4
1843,925,2004,38.4,1.8532,-0.795,5.1
1844,925,2006,38.9,1.4533,-2.0425,5.666666667
1845,925,2008,39.5,1.5392,-2.47,4.833333333
1846,925,2010,40,1.4914,-1.5675,2.033333333
1847,925,2011,40.2,2.0694,-0.3875,5.133333333
1848,662,1998,1,1.765,-0.795,5.633333333
1849,662,2002,1.3,1.8056,-1.055,5.4
1850,662,2004,1.6,1.8532,-0.795,5.1
1851,662,2006,2,1.4533,-2.0425,5.666666667
1852,662,2008,2.2,1.5392,-2.47,4.833333333
1853,662,2010,2.6,1.4914,-1.5675,2.033333333
1854,662,2011,2.6,2.0694,-0.3875,5.133333333
1855,202,1996,2.6,2.0648,0.535,3.266666667
1856,202,1998,3,1.765,-0.795,5.633333333
1857,202,2002,3.8,1.8056,-1.055,5.4
1858,202,2004,4.2,1.8532,-0.795,5.1
1859,202,2006,4.8,1.4533,-2.0425,5.666666667
1860,202,2008,5.4,1.5392,-2.47,4.833333333
1861,1278,2010,1,1.4914,-1.5675,2.033333333
1862,1278,2011,1,2.0694,-0.3875,5.133333333
1863,327,1996,16.5,2.0648,0.535,3.266666667
1864,327,1998,17.1,1.765,-0.795,5.633333333
1865,327,2002,18.1,1.8056,-1.055,5.4
1866,327,2004,18.6,1.8532,-0.795,5.1
1867,327,2006,19.4,1.4533,-2.0425,5.666666667
1868,327,2008,20.3,1.5392,-2.47,4.833333333
1869,327,2010,21.3,1.4914,-1.5675,2.033333333
1870,327,2011,22.2,2.0694,-0.3875,5.133333333
1871,540,1993,9.7,1.5967,-0.9375,4.566666667
1872,540,1996,10.1,2.0648,0.535,3.266666667
1873,540,1998,10.3,1.765,-0.795,5.633333333
1874,540,2002,10.6,1.8056,-1.055,5.4
1875,540,2004,10.7,1.8532,-0.795,5.1
1876,540,2006,10.7,1.4533,-2.0425,5.666666667
1877,540,2008,11.3,1.5392,-2.47,4.833333333
1878,540,2010,11.3,1.4914,-1.5675,2.033333333
1879,540,2011,11.4,2.0694,-0.3875,5.133333333
1880,917,1995,6.1,1.9505,0.15,5.3
1881,917,1996,6.4,2.0648,0.535,3.266666667
1882,917,1998,6,1.765,-0.795,5.633333333
1883,917,2002,6.4,1.8056,-1.055,5.4
1884,917,2004,6.3,1.8532,-0.795,5.1
1885,664,1998,0.9,1.765,-0.795,5.633333333
1886,664,2002,1,1.8056,-1.055,5.4
1887,664,2004,1.2,1.8532,-0.795,5.1
1888,664,2006,1.3,1.4533,-2.0425,5.666666667
1889,664,2008,1.5,1.5392,-2.47,4.833333333
1890,664,2010,1.5,1.4914,-1.5675,2.033333333
1891,664,2011,1.7,2.0694,-0.3875,5.133333333
1892,329,1996,0.8,2.0648,0.535,3.266666667
1893,329,1998,1,1.765,-0.795,5.633333333
1894,329,2002,1.4,1.8056,-1.055,5.4
1895,329,2004,1.5,1.8532,-0.795,5.1
1896,329,2006,1.7,1.4533,-2.0425,5.666666667
1897,329,2008,1.7,1.5392,-2.47,4.833333333
1898,329,2010,1.7,1.4914,-1.5675,2.033333333
1899,329,2011,1.9,2.0694,-0.3875,5.133333333
1900,918,1995,8.6,1.9505,0.15,5.3
1901,918,1996,8.8,2.0648,0.535,3.266666667
1902,918,1998,9.1,1.765,-0.795,5.633333333
1903,918,2002,9.5,1.8056,-1.055,5.4
1904,918,2004,9.8,1.8532,-0.795,5.1
1905,918,2006,10,1.4533,-2.0425,5.666666667
1906,918,2008,10.1,1.5392,-2.47,4.833333333
1907,918,2010,10.2,1.4914,-1.5675,2.033333333
1908,918,2011,10.5,2.0694,-0.3875,5.133333333
1909,704,1998,13.3,1.765,-0.795,5.633333333
1910,704,2002,13.8,1.8056,-1.055,5.4
1911,704,2004,14.2,1.8532,-0.795,5.1
1912,704,2006,14.4,1.4533,-2.0425,5.666666667
1913,704,2008,14.6,1.5392,-2.47,4.833333333
1914,704,2010,14.9,1.4914,-1.5675,2.033333333
1915,704,2011,15,2.0694,-0.3875,5.133333333
1916,328,1996,1,2.0648,0.535,3.266666667
1917,328,1998,1.2,1.765,-0.795,5.633333333
1918,328,2002,1.5,1.8056,-1.055,5.4
1919,328,2004,1.6,1.8532,-0.795,5.1
1920,328,2006,2.3,1.4533,-2.0425,5.666666667
1921,328,2008,2.5,1.5392,-2.47,4.833333333
1922,328,2010,2,1.4914,-1.5675,2.033333333
1923,328,2011,2.8,2.0694,-0.3875,5.133333333
1924,456,1993,44.7,1.5967,-0.9375,4.566666667
1925,456,1996,47.1,2.0648,0.535,3.266666667
1926,456,1998,48.3,1.765,-0.795,5.633333333
1927,456,2002,50.1,1.8056,-1.055,5.4
1928,456,2004,51.8,1.8532,-0.795,5.1
1929,456,2006,52.7,1.4533,-2.0425,5.666666667
1930,456,2008,49.7,1.5392,-2.47,4.833333333
1931,456,2010,49.3,1.4914,-1.5675,2.033333333
1932,456,2011,55,2.0694,-0.3875,5.133333333
1933,921,1998,8.6,1.765,-0.795,5.633333333
1934,921,2002,9,1.8056,-1.055,5.4
1935,921,2004,9.1,1.8532,-0.795,5.1
1936,921,2006,9.3,1.4533,-2.0425,5.666666667
1937,921,2008,9.5,1.5392,-2.47,4.833333333
1938,921,2010,9.8,1.4914,-1.5675,2.033333333
1939,921,2011,10.3,2.0694,-0.3875,5.133333333
1940,330,1996,10.3,2.0648,0.535,3.266666667
1941,330,1998,10,1.765,-0.795,5.633333333
1942,330,2002,9.9,1.8056,-1.055,5.4
1943,330,2004,9.9,1.8532,-0.795,5.1
1944,330,2006,10.3,1.4533,-2.0425,5.666666667
1945,330,2008,10.3,1.5392,-2.47,4.833333333
1946,330,2010,10.4,1.4914,-1.5675,2.033333333
1947,330,2011,10.4,2.0694,-0.3875,5.133333333
1948,331,1996,1.5,2.0648,0.535,3.266666667
1949,331,1998,1.7,1.765,-0.795,5.633333333
1950,331,2002,2,1.8056,-1.055,5.4
1951,331,2004,2.1,1.8532,-0.795,5.1
1952,331,2006,2.4,1.4533,-2.0425,5.666666667
1953,331,2008,2.9,1.5392,-2.47,4.833333333
1954,331,2010,2.8,1.4914,-1.5675,2.033333333
1955,331,2011,2.9,2.0694,-0.3875,5.133333333
1956,5,1993,5.9,1.5967,-0.9375,4.566666667
1957,5,1996,6,2.0648,0.535,3.266666667
1958,5,1998,6,1.765,-0.795,5.633333333
1959,5,2002,6.1,1.8056,-1.055,5.4
1960,5,2004,6.1,1.8532,-0.795,5.1
1961,5,2006,6.1,1.4533,-2.0425,5.666666667
1962,5,2008,6.1,1.5392,-2.47,4.833333333
1963,5,2010,6.1,1.4914,-1.5675,2.033333333
1964,5,2011,6.2,2.0694,-0.3875,5.133333333
1965,204,1996,1.3,2.0648,0.535,3.266666667
1966,204,2004,4.3,1.8532,-0.795,5.1
1967,204,2006,4.9,1.4533,-2.0425,5.666666667
1968,204,2008,5.6,1.5392,-2.47,4.833333333
1969,204,2010,5.6,1.4914,-1.5675,2.033333333
1970,204,2011,6.3,2.0694,-0.3875,5.133333333
1971,18,1998,2.7,1.765,-0.795,5.633333333
1972,18,2002,3.1,1.8056,-1.055,5.4
1973,18,2004,3.6,1.8532,-0.795,5.1
1974,18,2006,4.2,1.4533,-2.0425,5.666666667
1975,18,2008,4.8,1.5392,-2.47,4.833333333
1976,18,2010,4.9,1.4914,-1.5675,2.033333333
1977,18,2011,5.4,2.0694,-0.3875,5.133333333
1978,354,1993,0.6,1.5967,-0.9375,4.566666667
1979,354,1998,2.1,1.765,-0.795,5.633333333
1980,354,2002,2.3,1.8056,-1.055,5.4
1981,354,2006,2.7,1.4533,-2.0425,5.666666667
1982,354,2008,2.6,1.5392,-2.47,4.833333333
1983,354,2010,2.6,1.4914,-1.5675,2.033333333
1984,354,2011,3.2,2.0694,-0.3875,5.133333333
1985,924,1995,8,1.9505,0.15,5.3
1986,924,1996,8.1,2.0648,0.535,3.266666667
1987,924,1998,8.2,1.765,-0.795,5.633333333
1988,924,2002,8.2,1.8056,-1.055,5.4
1989,924,2004,8.2,1.8532,-0.795,5.1
1990,924,2006,8.3,1.4533,-2.0425,5.666666667
1991,924,2008,8.1,1.5392,-2.47,4.833333333
1992,924,2010,8.4,1.4914,-1.5675,2.033333333
1993,924,2011,8.3,2.0694,-0.3875,5.133333333
1994,17,1993,1.1,1.5967,-0.9375,4.566666667
1995,17,1996,1.2,2.0648,0.535,3.266666667
1996,17,1998,1.4,1.765,-0.795,5.633333333
1997,17,2002,1.4,1.8056,-1.055,5.4
1998,17,2004,1.4,1.8532,-0.795,5.1
1999,17,2006,1.7,1.4533,-2.0425,5.666666667
2000,17,2008,1.7,1.5392,-2.47,4.833333333
2001,931,1998,9.7,1.765,-0.795,5.633333333
2002,931,2002,11.2,1.8056,-1.055,5.4
2003,931,2004,10.5,1.8532,-0.795,5.1
2004,931,2006,10.6,1.4533,-2.0425,5.666666667
2005,931,2008,10.5,1.5392,-2.47,4.833333333
2006,931,2010,10.5,1.4914,-1.5675,2.033333333
2007,931,2011,10.7,2.0694,-0.3875,5.133333333
2008,58,1998,28.3,1.765,-0.795,5.633333333
2009,58,2002,28.5,1.8056,-1.055,5.4
2010,58,2004,28.6,1.8532,-0.795,5.1
2011,58,2006,28.7,1.4533,-2.0425,5.666666667
2012,58,2008,28.9,1.5392,-2.47,4.833333333
2013,58,2010,29,1.4914,-1.5675,2.033333333
2014,58,2011,29,2.0694,-0.3875,5.133333333
2015,333,1996,1.4,2.0648,0.535,3.266666667
2016,333,1998,1.4,1.765,-0.795,5.633333333
2017,333,2002,1.7,1.8056,-1.055,5.4
2018,333,2004,1.8,1.8532,-0.795,5.1
2019,333,2006,1.9,1.4533,-2.0425,5.666666667
2020,333,2008,2,1.5392,-2.47,4.833333333
2021,333,2010,2,1.4914,-1.5675,2.033333333
2022,333,2011,2.1,2.0694,-0.3875,5.133333333
2023,385,1998,1.7,1.765,-0.795,5.633333333
2024,385,2002,2.2,1.8056,-1.055,5.4
2025,385,2004,2.6,1.8532,-0.795,5.1
2026,385,2006,2.8,1.4533,-2.0425,5.666666667
2027,385,2008,3.2,1.5392,-2.47,4.833333333
2028,385,2010,3.4,1.4914,-1.5675,2.033333333
2029,385,2011,3.8,2.0694,-0.3875,5.133333333
2030,556,1993,17,1.5967,-0.9375,4.566666667
2031,556,1996,17.5,2.0648,0.535,3.266666667
2032,556,1998,17.6,1.765,-0.795,5.633333333
2033,556,2002,17.6,1.8056,-1.055,5.4
2034,556,2004,17.8,1.8532,-0.795,5.1
2035,556,2006,17.9,1.4533,-2.0425,5.666666667
2036,556,2008,18.1,1.5392,-2.47,4.833333333
2037,556,2010,18.6,1.4914,-1.5675,2.033333333
2038,556,2011,18.1,2.0694,-0.3875,5.133333333
2039,24,1993,13,1.5967,-0.9375,4.566666667
2040,24,1996,13.2,2.0648,0.535,3.266666667
2041,24,1998,13,1.765,-0.795,5.633333333
2042,927,1998,13.6,1.765,-0.795,5.633333333
2043,927,2002,13,1.8056,-1.055,5.4
2044,1164,2007,2.3,1.2303,-2.835,5.866666667
2045,1164,2008,2.3,1.5392,-2.47,4.833333333
2046,1164,2010,2.6,1.4914,-1.5675,2.033333333
2047,1164,2011,3,2.0694,-0.3875,5.133333333
2048,922,1995,1,1.9505,0.15,5.3
2049,922,1996,1.1,2.0648,0.535,3.266666667
2050,922,1998,1.2,1.765,-0.795,5.633333333
2051,922,2002,1.5,1.8056,-1.055,5.4
2052,922,2004,1.5,1.8532,-0.795,5.1
2053,922,2006,1.6,1.4533,-2.0425,5.666666667
2054,15,1993,33.4,1.5967,-0.9375,4.566666667
2055,15,1996,32.4,2.0648,0.535,3.266666667
2056,15,1998,33.8,1.765,-0.795,5.633333333
2057,15,2002,33.4,1.8056,-1.055,5.4
2058,15,2004,34.2,1.8532,-0.795,5.1
2059,15,2006,33,1.4533,-2.0425,5.666666667
2060,15,2008,33.1,1.5392,-2.47,4.833333333
2061,15,2010,33.4,1.4914,-1.5675,2.033333333
2062,15,2011,33.6,2.0694,-0.3875,5.133333333
2063,854,1993,1.4,1.5967,-0.9375,4.566666667
2064,854,1996,2,2.0648,0.535,3.266666667
2065,854,1998,2.5,1.765,-0.795,5.633333333
2066,854,2004,3.5,1.8532,-0.795,5.1
2067,854,2006,4.1,1.4533,-2.0425,5.666666667
2068,854,2008,4.6,1.5392,-2.47,4.833333333
2069,854,2010,4.5,1.4914,-1.5675,2.033333333
2070,854,2011,5.4,2.0694,-0.3875,5.133333333
2071,1193,2007,0.9,1.2303,-2.835,5.866666667
2072,1193,2008,1,1.5392,-2.47,4.833333333
2073,1193,2010,2.2,1.4914,-1.5675,2.033333333
2074,1193,2011,2.6,2.0694,-0.3875,5.133333333
2075,1192,2007,0.9,1.2303,-2.835,5.866666667
2076,1192,2008,1.1,1.5392,-2.47,4.833333333
2077,1192,2010,1.2,1.4914,-1.5675,2.033333333
2078,1192,2011,1.4,2.0694,-0.3875,5.133333333
2079,1039,2004,1.5,1.8532,-0.795,5.1
2080,1039,2006,1.9,1.4533,-2.0425,5.666666667
2081,1039,2008,2,1.5392,-2.47,4.833333333
2082,1039,2010,1.8,1.4914,-1.5675,2.033333333
2083,334,1996,2,2.0648,0.535,3.266666667
2084,334,1998,2,1.765,-0.795,5.633333333
2085,334,2002,2.8,1.8056,-1.055,5.4
2086,334,2004,3.3,1.8532,-0.795,5.1
2087,334,2006,3.6,1.4533,-2.0425,5.666666667
2088,334,2008,3.8,1.5392,-2.47,4.833333333
2089,334,2010,4.1,1.4914,-1.5675,2.033333333
2090,334,2011,4.5,2.0694,-0.3875,5.133333333
2091,706,1998,11.8,1.765,-0.795,5.633333333
2092,706,2002,11.6,1.8056,-1.055,5.4
2093,706,2004,11.5,1.8532,-0.795,5.1
2094,706,2006,11.4,1.4533,-2.0425,5.666666667
2095,855,1993,22.6,1.5967,-0.9375,4.566666667
2096,855,1996,23.2,2.0648,0.535,3.266666667
2097,855,1998,23.5,1.765,-0.795,5.633333333
2098,855,2002,23.9,1.8056,-1.055,5.4
2099,855,2004,24.6,1.8532,-0.795,5.1
2100,855,2006,24.6,1.4533,-2.0425,5.666666667
2101,855,2008,24.9,1.5392,-2.47,4.833333333
2102,855,2010,25.4,1.4914,-1.5675,2.033333333
2103,855,2011,25.5,2.0694,-0.3875,5.133333333
2104,351,1998,1.7,1.765,-0.795,5.633333333
2105,351,2002,1.7,1.8056,-1.055,5.4
2106,351,2004,2.1,1.8532,-0.795,5.1
2107,351,2006,2.1,1.4533,-2.0425,5.666666667
2108,351,2008,2.2,1.5392,-2.47,4.833333333
2109,351,2010,2.3,1.4914,-1.5675,2.033333333
2110,351,2011,2.5,2.0694,-0.3875,5.133333333
2111,937,1995,0.8,1.9505,0.15,5.3
2112,937,1996,1,2.0648,0.535,3.266666667
2113,937,1998,1.2,1.765,-0.795,5.633333333
2114,937,2002,1.5,1.8056,-1.055,5.4
2115,937,2004,1.8,1.8532,-0.795,5.1
2116,937,2006,2,1.4533,-2.0425,5.666666667
2117,937,2008,2.3,1.5392,-2.47,4.833333333
2118,937,2010,2.5,1.4914,-1.5675,2.033333333
2119,937,2011,2.6,2.0694,-0.3875,5.133333333
2120,201,1996,2.2,2.0648,0.535,3.266666667
2121,201,1998,2.5,1.765,-0.795,5.633333333
2122,201,2002,3,1.8056,-1.055,5.4
2123,201,2004,3.2,1.8532,-0.795,5.1
2124,201,2006,3.3,1.4533,-2.0425,5.666666667
2125,201,2008,3.4,1.5392,-2.47,4.833333333
2126,201,2010,3.5,1.4914,-1.5675,2.033333333
2127,201,2011,3.5,2.0694,-0.3875,5.133333333
2128,952,1998,1.3,1.765,-0.795,5.633333333
2129,952,2002,1.4,1.8056,-1.055,5.4
2130,952,2004,1.9,1.8532,-0.795,5.1
2131,952,2006,2,1.4533,-2.0425,5.666666667
2132,952,2008,2.3,1.5392,-2.47,4.833333333
2133,952,2010,2.5,1.4914,-1.5675,2.033333333
2134,952,2011,2.8,2.0694,-0.3875,5.133333333
2135,199,1996,1.1,2.0648,0.535,3.266666667
2136,199,1998,0.9,1.765,-0.795,5.633333333
2137,199,2002,1.1,1.8056,-1.055,5.4
2138,199,2004,1,1.8532,-0.795,5.1
2139,450,1998,1,1.765,-0.795,5.633333333
2140,450,2002,1,1.8056,-1.055,5.4
2141,450,2004,3,1.8532,-0.795,5.1
2142,929,1998,11.9,1.765,-0.795,5.633333333
2143,929,2002,12,1.8056,-1.055,5.4
2144,929,2004,12.3,1.8532,-0.795,5.1
2145,929,2006,12.9,1.4533,-2.0425,5.666666667
2146,929,2008,13.2,1.5392,-2.47,4.833333333
2147,929,2010,13.2,1.4914,-1.5675,2.033333333
2148,929,2011,13.2,2.0694,-0.3875,5.133333333
2149,853,1993,11.3,1.5967,-0.9375,4.566666667
2150,853,1996,11.5,2.0648,0.535,3.266666667
2151,853,1998,11.5,1.765,-0.795,5.633333333
2152,853,2002,11.6,1.8056,-1.055,5.4
2153,853,2004,11.7,1.8532,-0.795,5.1
2154,853,2006,11.7,1.4533,-2.0425,5.666666667
2155,853,2008,11.5,1.5392,-2.47,4.833333333
2156,853,2010,11.6,1.4914,-1.5675,2.033333333
2157,853,2011,11.6,2.0694,-0.3875,5.133333333
2158,669,1998,4.6,1.765,-0.795,5.633333333
2159,669,2002,4.5,1.8056,-1.055,5.4
2160,669,2004,4.6,1.8532,-0.795,5.1
2161,669,2006,4.6,1.4533,-2.0425,5.666666667
2162,669,2008,4.6,1.5392,-2.47,4.833333333
2163,669,2010,4.6,1.4914,-1.5675,2.033333333
2164,669,2011,4.4,2.0694,-0.3875,5.133333333
2165,335,1996,1.6,2.0648,0.535,3.266666667
2166,335,1998,1.9,1.765,-0.795,5.633333333
2167,335,2002,2.6,1.8056,-1.055,5.4
2168,335,2004,3,1.8532,-0.795,5.1
2169,335,2006,3.4,1.4533,-2.0425,5.666666667
2170,335,2008,3.9,1.5392,-2.47,4.833333333
2171,335,2010,4.4,1.4914,-1.5675,2.033333333
2172,335,2011,4.8,2.0694,-0.3875,5.133333333
2173,340,1996,1.1,2.0648,0.535,3.266666667
2174,340,1998,1.3,1.765,-0.795,5.633333333
2175,851,1995,1.1,1.9505,0.15,5.3
2176,851,1996,1,2.0648,0.535,3.266666667
2177,80,1998,0.9,1.765,-0.795,5.633333333
2178,80,2002,0.9,1.8056,-1.055,5.4
2179,80,2006,1,1.4533,-2.0425,5.666666667
2180,80,2008,1.2,1.5392,-2.47,4.833333333
2181,80,2010,1.7,1.4914,-1.5675,2.033333333
2182,80,2011,1.5,2.0694,-0.3875,5.133333333
2183,1163,2007,0.8,1.2303,-2.835,5.866666667
2184,1163,2008,0.8,1.5392,-2.47,4.833333333
2185,1163,2010,1.1,1.4914,-1.5675,2.033333333
2186,1163,2011,1.6,2.0694,-0.3875,5.133333333
2187,859,1995,1.5,1.9505,0.15,5.3
2188,859,1996,1.7,2.0648,0.535,3.266666667
2189,859,1998,2.1,1.765,-0.795,5.633333333
2190,859,2002,2.4,1.8056,-1.055,5.4
2191,859,2004,2.6,1.8532,-0.795,5.1
2192,859,2006,2.7,1.4533,-2.0425,5.666666667
2193,859,2008,2.9,1.5392,-2.47,4.833333333
2194,859,2010,2.9,1.4914,-1.5675,2.033333333
2195,859,2011,3.2,2.0694,-0.3875,5.133333333
2196,548,1996,13,2.0648,0.535,3.266666667
2197,548,1998,15,1.765,-0.795,5.633333333
2198,548,2002,13.2,1.8056,-1.055,5.4
2199,548,2004,13.2,1.8532,-0.795,5.1
2200,548,2006,13.2,1.4533,-2.0425,5.666666667
2201,548,2008,12.8,1.5392,-2.47,4.833333333
2202,548,2010,12.9,1.4914,-1.5675,2.033333333
2203,336,1996,4.5,2.0648,0.535,3.266666667
